,ID,inchikey,sdftitle,SMILES
126,NCGC00091120-13,DDUHZTYCFQRHIY-RBHXEPJQSA-N,NCGC00091120-13,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
127,NCGC00169964-05,YPHMISFOHDHNIV-FSZOTQKASA-N,NCGC00169964-05,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1
128,NCGC00263539-01,MVWVFYHBGMAFLY-UHFFFAOYSA-N,NCGC00263539-01,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
129,NCGC00015774-06,BAINIUMDFURPJM-UHFFFAOYSA-N,NCGC00015774-06,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
130,NCGC00015718-12,HRRBJVNMSRJFHQ-UHFFFAOYSA-N,NCGC00015718-12,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
131,NCGC00160566-02,BNACJQWJZKPAPV-UHFFFAOYSA-N,NCGC00160566-02,Cc1ccc2c(Br)cc(Br)c(O)c2n1
132,NCGC00160554-02,RPAJWWXZIQJVJF-UHFFFAOYSA-N,NCGC00160554-02,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O
133,NCGC00258497-01,TXUZVZSFRXZGTL-QPLCGJKRSA-N,NCGC00258497-01,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
134,NCGC00159458-05,FQCKMBLVYCEXJB-MNSAWQCASA-L,NCGC00159458-05,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]
135,NCGC00160590-03,NPUZIGSOEWMFKK-UHFFFAOYSA-N,NCGC00160590-03,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1
136,NCGC00263480-01,PSGAAPLEWMOORI-PEINSRQWSA-N,NCGC00263480-01,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
137,NCGC00163125-06,ORNBQBCIOKFOEO-QGVNFLHTSA-N,NCGC00163125-06,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
138,NCGC00164139-03,IYAZLDLPUNDVAG-UHFFFAOYSA-N,NCGC00164139-03,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1
139,NCGC00017324-07,RYMZZMVNJRMUDD-HGQWONQESA-N,NCGC00017324-07,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
140,NCGC00159462-04,NCDNCNXCDXHOMX-XGKFQTDJSA-N,NCGC00159462-04,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
141,NCGC00182059-03,BQSJTQLCZDPROO-UHFFFAOYSA-N,NCGC00182059-03,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O
142,NCGC00015155-11,UIEATEWHFDRYRU-UHFFFAOYSA-N,NCGC00015155-11,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
143,NCGC00167500-02,HQMNCQVAMBCHCO-DJRRULDNSA-N,NCGC00167500-02,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
144,NCGC00091585-05,FMJSMJQBSVNSBF-UHFFFAOYSA-N,NCGC00091585-05,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
145,NCGC00182850-02,JRTIDHTUMYMPRU-UHFFFAOYSA-N,NCGC00182850-02,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
146,NCGC00262942-01,NFYYMNADTASPEE-UHFFFAOYSA-N,NCGC00262942-01,CCC(CN)=C(c1ccccc1)c1ccccc1.Cl
147,NCGC00178069-05,UNPLRYRWJLTVAE-UHFFFAOYSA-N,NCGC00178069-05,Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
148,NCGC00250401-02,LGMSNQNWOCSPIK-LWHGMNCYSA-N,NCGC00250401-02,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1.Cl
149,NCGC00182060-03,JMUPNNYLJGSMPK-JPJJPTBZSA-N,NCGC00182060-03,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1.Cl
150,NCGC00178369-05,NLOALSPYZIIXEO-UHFFFAOYSA-N,NCGC00178369-05,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl
151,NCGC00016246-09,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,NCGC00016246-09,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
152,NCGC00253658-01,USRHYDPUVLEVMC-FQEVSTJZSA-N,NCGC00253658-01,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1
153,NCGC00164483-03,LOCIGFDPZFJXFT-UHFFFAOYSA-N,NCGC00164483-03,Cc1c(C)n(CCN(C)C)c2ccc(C(=O)OCCN(C)C)cc12
154,NCGC00160412-04,YKWQHMLRAPIWDP-UHFFFAOYSA-N,NCGC00160412-04,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12
155,NCGC00022001-13,YJGVMLPVUAXIQN-XVVDYKMHSA-N,NCGC00022001-13,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
156,NCGC00091250-12,QEVHRUUCFGRFIF-MDEJGZGSSA-N,NCGC00091250-12,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
157,NCGC00319019-01,CTMCWCONSULRHO-WQKZQJHCSA-N,NCGC00319019-01,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1
158,NCGC00159456-11,YLMAHDNUQAMNNX-UHFFFAOYSA-N,NCGC00159456-11,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
159,NCGC00018158-09,VJECBOKJABCYMF-UHFFFAOYSA-N,NCGC00018158-09,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O
160,NCGC00094574-15,ZOCSXAVNDGMNBV-UHFFFAOYSA-N,NCGC00094574-15,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F
161,NCGC00262950-01,RBGAHDDQSRBDOG-UHFFFAOYSA-N,NCGC00262950-01,Cc1nc2n(c(=O)c1CCN1CCC(C(=O)c3ccc(F)cc3)CC1)CCS2
162,NCGC00160408-03,CZCHIEJNWPNBDE-UHFFFAOYSA-N,NCGC00160408-03,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1
163,NCGC00095082-06,OIRFJRBSRORBCM-UHFFFAOYSA-N,NCGC00095082-06,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
164,NCGC00091455-09,RZEKVGVHFLEQIL-UHFFFAOYSA-N,NCGC00091455-09,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
165,NCGC00319023-02,PYZOVVQJTLOHDG-FQEVSTJZSA-N,NCGC00319023-02,CN1Cc2cc(C(=O)N3CCC(C4CCNCC4)CC3)ccc2N[C@@H](CC(=O)O)C1=O
166,NCGC00160665-02,GZIISXIDAZYOLI-UHFFFAOYSA-N,NCGC00160665-02,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2
167,NCGC00249916-01,HZTMGWSBSDLALI-UHFFFAOYSA-N,NCGC00249916-01,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1
168,NCGC00160648-02,VBIZUNYMJSPHBH-OQLLNIDSSA-N,NCGC00160648-02,O=C(N/N=C/c1ccccc1O)c1ccncc1
169,NCGC00168085-05,WAEXFXRVDQXREF-UHFFFAOYSA-N,NCGC00168085-05,O=C(CCCCCCC(=O)Nc1ccccc1)NO
170,NCGC00160373-02,QGMGHALXLXKCBD-UHFFFAOYSA-N,NCGC00160373-02,Nc1ccc(C(=O)Nc2ccccc2N)cc1
171,NCGC00178737-05,AJZJIYUOOJLBAU-ZYIUJVGZSA-N,NCGC00178737-05,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)[C@@H](O)[C@@H](O)C(=O)O
172,NCGC00263572-01,BOFQWVMAQOTZIW-UHFFFAOYSA-N,NCGC00263572-01,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
173,NCGC00015360-08,QPCDCPDFJACHGM-UHFFFAOYSA-N,NCGC00015360-08,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
174,NCGC00016876-12,HXHWSAZORRCQMX-UHFFFAOYSA-N,NCGC00016876-12,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
175,NCGC00017257-14,WZHJKEUHNJHDLS-QTGUNEKASA-N,NCGC00017257-14,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
176,NCGC00262533-02,WYJAPUKIYAZSEM-MOPGFXCFSA-N,NCGC00262533-02,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32
177,NCGC00164590-02,METQSPRSQINEEU-HXCATZOESA-N,NCGC00164590-02,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12
178,NCGC00159544-03,HTGCJAAPDHZCHL-UHFFFAOYSA-N,NCGC00159544-03,CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21
179,NCGC00025212-08,DHZBEENLJMYSHQ-OBDNUKKESA-N,NCGC00025212-08,C[C@@]12C(=O)OC(=O)[C@]1(C)C1CCC2O1
180,NCGC00263565-01,SIGSPDASOTUPFS-XUDSTZEESA-N,NCGC00263565-01,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
181,NCGC00163778-09,XVTXMTOYQVRHSK-UHFFFAOYSA-N,NCGC00163778-09,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl.O=S(=O)(O)O
182,NCGC00263548-01,KDQAABAKXDWYSZ-PNYVAJAMSA-N,NCGC00263548-01,CC[C@]1(O)C[C@@H]2C[N@@](CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
183,NCGC00016765-09,HUPFGZXOMWLGNK-UHFFFAOYSA-N,NCGC00016765-09,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
184,NCGC00253742-01,JCLHQFUTFHUXNN-UHFFFAOYSA-N,NCGC00253742-01,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
185,NCGC00188346-02,MFAQYJIYDMLAIM-UHFFFAOYSA-N,NCGC00188346-02,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21
186,NCGC00091532-06,NCKMMSIFQUPKCK-UHFFFAOYSA-N,NCGC00091532-06,Oc1ccc(Cl)cc1Cc1ccccc1
187,NCGC00164625-04,GPUADMRJQVPIAS-QCVDVZFFSA-M,NCGC00164625-04,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1.[Na+]
188,NCGC00091183-04,BSWWXRFVMJHFBN-UHFFFAOYSA-N,NCGC00091183-04,Oc1c(Br)cc(Br)cc1Br
189,NCGC00249891-01,NUNIWXHYABYXKF-UHFFFAOYSA-N,NCGC00249891-01,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
190,NCGC00094561-06,SBNFWQZLDJGRLK-UHFFFAOYSA-N,NCGC00094561-06,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
191,NCGC00023064-05,FRQMUZJSZHZSGN-HBNHAYAOSA-N,NCGC00023064-05,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
192,NCGC00024246-15,STQGQHZAVUOBTE-VGBVRHCVSA-N,NCGC00024246-15,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
193,NCGC00165767-04,GVOUFPWUYJWQSK-UHFFFAOYSA-N,NCGC00165767-04,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1
194,NCGC00263521-01,FBHSPRKOSMHSIF-GRMWVWQJSA-N,NCGC00263521-01,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
195,NCGC00159346-04,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,NCGC00159346-04,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
196,NCGC00166086-03,QNIVIMYXGGFTAK-UHFFFAOYSA-N,NCGC00166086-03,CC(C)CCCC(C)N
197,NCGC00018139-07,SFBODOKJTYAUCM-UHFFFAOYSA-N,NCGC00018139-07,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
198,NCGC00179385-03,GNUXVOXXWGNPIV-UHFFFAOYSA-N,NCGC00179385-03,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
199,NCGC00015121-17,QZVCTJOXCFMACW-UHFFFAOYSA-N,NCGC00015121-17,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
200,NCGC00015714-16,UIAGMCDKSXEBJQ-UHFFFAOYSA-N,NCGC00015714-16,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
201,NCGC00164633-02,VKQFCGNPDRICFG-UHFFFAOYSA-N,NCGC00164633-02,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
202,NCGC00015455-10,RZTAMFZIAATZDJ-UHFFFAOYSA-N,NCGC00015455-10,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
203,NCGC00016960-07,WIGIZIANZCJQQY-RUCARUNLSA-N,NCGC00016960-07,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
204,NCGC00016610-07,FUSNMLFNXJSCDI-UHFFFAOYSA-N,NCGC00016610-07,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
205,NCGC00253726-01,WCTGYFWVYBPRGF-UHFFFAOYSA-N,NCGC00253726-01,Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1
206,NCGC00016384-15,NHUHCSRWZMLRLA-UHFFFAOYSA-N,NCGC00016384-15,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
207,NCGC00249925-01,MIMJSJSRRDZIPW-UHFFFAOYSA-N,NCGC00249925-01,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1
208,NCGC00015819-15,JWHAUXFOSRPERK-UHFFFAOYSA-N,NCGC00015819-15,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
209,NCGC00024777-04,KQWVAUSXZDRQPZ-UMTXDNHDSA-N,NCGC00024777-04,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C
210,NCGC00178697-04,GURKHSYORGJETM-WAQYZQTGSA-N,NCGC00178697-04,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl
211,NCGC00016498-08,KNZADIMHVBBPOA-UHFFFAOYSA-N,NCGC00016498-08,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
212,NCGC00013130-04,GKQYGRWQCWWSHN-UHFFFAOYSA-N,NCGC00013130-04,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1.Cl.Cl
213,NCGC00165846-04,DYCKFEBIOUQECE-UHFFFAOYSA-N,NCGC00165846-04,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1.Cl
214,NCGC00167537-02,XWAIAVWHZJNZQQ-UHFFFAOYSA-N,NCGC00167537-02,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
215,NCGC00168254-02,PLYSCVSCYOQVRP-UHFFFAOYSA-N,NCGC00168254-02,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.Cl
216,NCGC00015985-08,TUIXDPUEMQXVHO-UHFFFAOYSA-N,NCGC00015985-08,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC.Cl
217,NCGC00018100-08,LFVPBERIVUNMGV-UHFFFAOYSA-N,NCGC00018100-08,Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
218,NCGC00253702-01,KFZGLJSYQXZIGP-UHFFFAOYSA-N,NCGC00253702-01,Clc1ccc2c(c1)Nc1ccccc1S2
219,NCGC00168464-04,MOQZYUUHIWPDQC-UHFFFAOYSA-M,NCGC00168464-04,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.Cc1ccc(S(=O)(=O)[O-])cc1
220,NCGC00015004-13,QWGDMFLQWFTERH-UHFFFAOYSA-N,NCGC00015004-13,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2
221,NCGC00253606-01,ANUCDXCTICZJRH-UHFFFAOYSA-N,NCGC00253606-01,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
222,NCGC00271513-02,KSMAGQUYOIHWFS-UHFFFAOYSA-N,NCGC00271513-02,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1
223,NCGC00253713-01,ZCJYUTQZBAIHBS-UHFFFAOYSA-N,NCGC00253713-01,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Sc3ccccc3)cc2)c(Cl)c1
224,NCGC00179578-03,WOFMFGQZHJDGCX-ZULDAHANSA-N,NCGC00179578-03,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
225,NCGC00025179-12,VKHAHZOOUSRJNA-GCNJZUOMSA-N,NCGC00025179-12,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
226,NCGC00017400-10,LUZRJRNZXALNLM-JGRZULCMSA-N,NCGC00017400-10,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
227,NCGC00163169-05,FIADGNVRKBPQEU-UHFFFAOYSA-N,NCGC00163169-05,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1
228,NCGC00262954-01,IRLWJILLXJGJTD-UHFFFAOYSA-N,NCGC00262954-01,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
229,NCGC00015928-05,MVGSNCBCUWPVDA-MFOYZWKCSA-N,NCGC00015928-05,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1
230,NCGC00160398-05,ZESSXQLDESEKGC-UHFFFAOYSA-N,NCGC00160398-05,CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1
231,NCGC00161601-02,LFWHFZJPXXOYNR-MFOYZWKCSA-N,NCGC00161601-02,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
232,NCGC00016490-12,LPEPZBJOKDYZAD-UHFFFAOYSA-N,NCGC00016490-12,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1
233,NCGC00166006-02,LEVWYRKDKASIDU-IMJSIDKUSA-N,NCGC00166006-02,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O
234,NCGC00249900-01,VHWSRELATOUTAG-UHFFFAOYSA-N,NCGC00249900-01,Nc1ccccc1C(=O)OCC(O)CO
235,NCGC00188865-03,CUIHSIWYWATEQL-UHFFFAOYSA-N,NCGC00188865-03,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
236,NCGC00015870-27,GMGIWEZSKCNYSW-UHFFFAOYSA-N,NCGC00015870-27,O.O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
237,NCGC00179274-03,ULLNJSBQMBKOJH-SCNPRXQJSA-N,NCGC00179274-03,CCO[C@@H]1O[C@H](C(COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O
238,NCGC00164501-02,ACFHHZJOAUZSJU-XBXARRHUSA-N,NCGC00164501-02,CC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
239,NCGC00253587-01,PHWXUGHIIBDVKD-UHFFFAOYSA-N,NCGC00253587-01,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
240,NCGC00181039-02,FMMOOAYVCKXGMF-MURFETPASA-N,NCGC00181039-02,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC
241,NCGC00159551-02,NFHRQQKPEBFUJK-HSZRJFAPSA-N,NCGC00159551-02,CN1C(=O)[C@@H](NC(=O)c2cc3ccccc3[nH]2)N=C(c2ccccc2)c2ccccc21
242,NCGC00160370-02,YLWYNCPRXFCNLQ-UHFFFAOYSA-N,NCGC00160370-02,CC=CC=NNC(=O)c1ccncc1
243,NCGC00094852-03,XUIIKFGFIJCVMT-LBPRGKRZSA-N,NCGC00094852-03,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
244,NCGC00178555-02,KTGRHKOEFSJQNS-BDQAORGHSA-N,NCGC00178555-02,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O
245,NCGC00094937-04,PUXBGTOOZJQSKH-UHFFFAOYSA-N,NCGC00094937-04,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12
246,NCGC00160527-03,HUZTYZBFZKRPFG-UHFFFAOYSA-N,NCGC00160527-03,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1.O=C(O)CC(O)(CC(=O)O)C(=O)O
247,NCGC00168759-05,OOUGLTULBSNHNF-UHFFFAOYSA-N,NCGC00168759-05,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
248,NCGC00016278-10,HYYBABOKPJLUIN-UHFFFAOYSA-N,NCGC00016278-10,Cc1cccc(Nc2ccccc2C(=O)O)c1C
249,NCGC00253693-01,QFGMXJOBTNZHEL-UHFFFAOYSA-N,NCGC00253693-01,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
250,NCGC00159451-06,PFENFDGYVLAFBR-UHFFFAOYSA-N,NCGC00159451-06,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2
251,NCGC00163786-06,VEMKTZHHVJILDY-UXHICEINSA-N,NCGC00163786-06,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
252,NCGC00344565-01,PVLJETXTTWAYEW-UHFFFAOYSA-N,NCGC00344565-01,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
253,NCGC00253598-01,SIBQAECNSSQUOD-UHFFFAOYSA-N,NCGC00253598-01,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
254,NCGC00160553-03,JYGLAHSAISAEAL-UHFFFAOYSA-N,NCGC00160553-03,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1
255,NCGC00249902-01,LGUDKOQUWIHXOV-UHFFFAOYSA-N,NCGC00249902-01,O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1
256,NCGC00015818-14,FSVJFNAIGNNGKK-UHFFFAOYSA-N,NCGC00015818-14,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
257,NCGC00164546-02,HGGAKXAHAYOLDJ-FHZUQPTBSA-N,NCGC00164546-02,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C([C@H]3CCCO3)S[C@H]12
258,NCGC00166309-02,VWAUPFMBXBWEQY-ANULTFPQSA-N,NCGC00166309-02,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C
259,NCGC00091009-07,GCKMFJBGXUYNAG-HLXURNFRSA-N,NCGC00091009-07,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
260,NCGC00161634-06,BLUAFEHZUWYNDE-VUDJGEMNSA-N,NCGC00161634-06,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1C32OO4
261,NCGC00182082-03,CXGTZJYQWSUFET-LJQANCHMSA-N,NCGC00182082-03,CCO[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O
262,NCGC00159336-03,FKENQMMABCRJMK-RITPCOANSA-N,NCGC00159336-03,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
263,NCGC00018237-09,NFACJZMKEDPNKN-UHFFFAOYSA-N,NCGC00018237-09,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
264,NCGC00259302-01,RAPBNVDSDCTNRC-UHFFFAOYSA-N,NCGC00259302-01,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
